sample,current_A,voltage_min_V,voltage_mean_V,voltage_max_V,voltage_spread_mV,temperature_min_C,temperature_mean_C,temperature_max_C,consistency_proxy_percent,soc_mean_percent,soc_min_percent,soc_max_percent
1251,-46.5,3.3060002,3.31787515,3.321,14.999800000000008,28.0,28.0,28.0,99.24333333333334,6.118976324796677,5.5066511034965515,6.270180642604828
1252,-42.69995,3.3060002,3.318375125,3.321,14.999800000000008,28.0,28.0,28.0,99.24000033333336,6.118976324796677,5.5066511034965515,6.270180642604828
1253,-42.80005,3.3060002,3.3180001500000005,3.321,14.999800000000008,28.0,28.0,28.0,99.24000033333333,6.118976324796677,5.5066511034965515,6.270180642604828
1254,-43.599854,3.3060002,3.318375125,3.321,14.999800000000008,28.0,28.0,28.0,99.23666766666666,6.118976324796677,5.5066511034965515,6.270180642604828
1255,-45.399902,3.3070002,3.3187501625,3.3220003,15.00009999999996,28.0,28.0,28.0,99.23666766666666,6.118976324796677,5.5066511034965515,6.270180642604828
1256,-41.30005,3.3070002,3.3188751750000005,3.3220003,15.00009999999996,28.0,28.0,28.0,99.24333333333334,6.118976324796677,5.5066511034965515,6.270180642604828
1257,-42.599854,3.3070002,3.319125175,3.3220003,15.00009999999996,28.0,28.0,28.0,99.23999933333333,6.118976324796677,5.5066511034965515,6.270180642604828
1258,-43.0,3.3060002,3.3187501624999998,3.3220003,16.00009999999985,28.0,28.0,28.0,99.23999933333333,6.118976324796677,5.5066511034965515,6.270180642604828
1259,-45.099854,3.3070002,3.3193751375000002,3.3230002,16.000000000000014,28.0,28.0,28.0,99.23999933333333,6.118976324796677,5.5066511034965515,6.270180642604828
1260,-46.19995,3.308,3.3197501375000003,3.3230002,15.000200000000241,28.0,28.0,28.0,99.23999933333333,6.118976324796677,5.5066511034965515,6.270180642604828
1261,-45.69995,3.3070002,3.319875175,3.3230002,16.000000000000014,28.0,28.0,28.0,99.23666633333332,6.118976324796677,5.5066511034965515,6.270180642604828
1262,-44.5,3.308,3.3201251249999997,3.3230002,15.000200000000241,28.0,28.0,28.0,99.23333333333333,6.118976324796677,5.5066511034965515,6.270180642604828
1263,-44.19995,3.308,3.3202501625,3.3230002,15.000200000000241,28.0,28.0,28.0,99.23666733333333,6.118976324796677,5.5066511034965515,6.270180642604828
1264,-44.19995,3.308,3.3206252249999997,3.3230002,15.000200000000241,28.0,28.0,28.0,99.23666833333333,6.118976324796677,5.5066511034965515,6.270180642604828
1265,-44.19995,3.3090003,3.32087515,3.3240001,14.999800000000008,28.0,28.0,28.0,99.23333633333331,6.118976324796677,5.5066511034965515,6.270180642604828
1266,-45.599854,3.3090003,3.3207501625,3.3240001,14.999800000000008,28.0,28.0,28.0,99.23667066666665,6.118976324796677,5.5066511034965515,6.270180642604828
1267,-43.30005,3.3090003,3.321125225,3.3240001,14.999800000000008,28.0,28.0,28.0,99.24000466666665,6.118976324796677,5.5066511034965515,6.270180642604828
1268,-43.599854,3.3090003,3.3217501625,3.325,15.999700000000061,28.0,28.0,28.0,99.24000600000001,6.118976324796677,5.5066511034965515,6.270180642604828
1269,-44.399902,3.3090003,3.321625175,3.325,15.999700000000061,28.0,28.0,28.0,99.24333866666666,6.118976324796677,5.5066511034965515,6.270180642604828
1270,-42.80005,3.3100002,3.3217501625,3.3240001,13.999899999999954,28.0,28.0,28.0,99.24333866666666,6.160483509302139,5.542837083339691,6.404788792133331
1271,-41.19995,3.3090003,3.321625175,3.3240001,14.999800000000008,28.0,28.0,28.0,99.24333866666666,6.160483509302139,5.542837083339691,6.404788792133331
1272,-46.5,3.3090003,3.3217501625,3.325,15.999700000000061,28.0,28.0,28.0,99.24333866666666,6.160483509302139,5.542837083339691,6.404788792133331
1273,-46.399902,3.3100002,3.32187515,3.325,14.999800000000008,28.0,28.0,28.0,99.24333733333333,6.160483509302139,5.542837083339691,6.404788792133331
1274,-42.80005,3.3100002,3.3222501125,3.325,14.999800000000008,28.0,28.0,28.0,99.24333599999999,6.160483509302139,5.542837083339691,6.404788792133331
1275,-46.399902,3.3100002,3.3223751,3.325,14.999800000000008,28.0,28.0,28.0,99.243336,6.160483509302139,5.542837083339691,6.404788792133331
1276,-45.19995,3.311,3.3227500875,3.3260002,15.000200000000241,28.0,28.0,28.0,99.24666900000001,6.160483509302139,5.542837083339691,6.404788792133331
1277,-46.69995,3.311,3.3228751125,3.3260002,15.000200000000241,28.0,28.0,28.0,99.250002,6.160483509302139,5.542837083339691,6.404788792133331
1278,-41.69995,3.311,3.323125125,3.3260002,15.000200000000241,28.0,28.0,28.0,99.24666899999998,6.160483509302139,5.542837083339691,6.404788792133331
1279,-43.19995,3.311,3.3232501125,3.3260002,15.000200000000241,28.0,28.0,28.0,99.24333599999999,6.160483509302139,5.542837083339691,6.404788792133331
1280,-47.099854,3.311,3.3230000625,3.3260002,15.000200000000241,28.0,28.0,28.0,99.250002,6.160483509302139,5.542837083339691,6.404788792133331
1281,-47.5,3.311,3.323500125,3.3260002,15.000200000000241,28.0,28.0,28.0,99.250002,6.160483509302139,5.542837083339691,6.404788792133331
1282,-47.80005,3.3120003,3.3240000875,3.3270001,14.999800000000008,28.0,28.0,28.0,99.250002,6.160483509302139,5.542837083339691,6.404788792133331
1283,-41.899902,3.3120003,3.3242501,3.3270001,14.999800000000008,28.0,28.0,28.0,99.24666899999998,6.160483509302139,5.542837083339691,6.404788792133331
1284,-44.899902,3.3120003,3.324000125,3.3270001,14.999800000000008,28.0,28.0,28.0,99.24667033333334,6.160483509302139,5.542837083339691,6.404788792133331
1285,-46.19995,3.3120003,3.3238751,3.3270001,14.999800000000008,28.0,28.0,28.0,99.25000466666667,6.160483509302139,5.542837083339691,6.404788792133331
1286,-45.30005,3.3120003,3.324750125,3.328,15.999700000000061,28.0,28.0,28.0,99.250006,6.160483509302139,5.542837083339691,6.404788792133331
1287,-46.69995,3.3130002,3.3246251375,3.3270001,13.999899999999954,28.0,28.0,28.0,99.25000733333333,6.160483509302139,5.542837083339691,6.404788792133331
1288,-46.30005,3.3120003,3.324375125,3.3270001,14.999800000000008,28.0,28.0,28.0,99.24667466666666,6.160483509302139,5.542837083339691,6.404788792133331
1289,-45.0,3.3130002,3.325125125,3.328,14.999800000000008,28.0,28.0,28.0,99.24667600000001,6.160483509302139,5.542837083339691,6.404788792133331
1290,-42.80005,3.3120003,3.3246251,3.328,15.999700000000061,28.0,28.0,28.0,99.246675,6.3969675451517105,5.8355912566185,6.557120382785797
1291,-44.80005,3.3130002,3.3255000875,3.328,14.999800000000008,28.0,28.0,28.0,99.24334066666667,6.3969675451517105,5.8355912566185,6.557120382785797
1292,-45.80005,3.3140001,3.3253751,3.328,13.999899999999954,28.0,28.0,28.0,99.24333966666667,6.3969675451517105,5.8355912566185,6.557120382785797
1293,-46.0,3.3130002,3.3252501125,3.328,14.999800000000008,28.0,28.0,28.0,99.24333866666666,6.3969675451517105,5.8355912566185,6.557120382785797
1294,-45.80005,3.3130002,3.3253751,3.328,14.999800000000008,28.0,28.0,28.0,99.24667066666667,6.3969675451517105,5.8355912566185,6.557120382785797
1295,-41.19995,3.3130002,3.3256251125,3.3290002,16.000000000000014,28.0,28.0,28.0,99.24000333333333,6.3969675451517105,5.8355912566185,6.557120382785797
1296,-42.899902,3.3130002,3.3252501125,3.328,14.999800000000008,28.0,28.0,28.0,99.243336,6.3969675451517105,5.8355912566185,6.557120382785797
1297,-40.899902,3.3140001,3.3261251375,3.3290002,15.00009999999996,28.0,28.0,28.0,99.24333466666667,6.3969675451517105,5.8355912566185,6.557120382785797
1298,-44.0,3.3140001,3.326375125,3.3300002,16.000100000000295,28.0,28.0,28.0,99.24666633333332,6.3969675451517105,5.8355912566185,6.557120382785797
1299,-45.599854,3.3140001,3.3261251,3.3290002,15.00009999999996,28.0,28.0,28.0,99.246665,6.3969675451517105,5.8355912566185,6.557120382785797
1300,-46.80005,3.3140001,3.3263751125,3.3290002,15.00009999999996,28.0,28.0,28.0,99.24333066666665,6.3969675451517105,5.8355912566185,6.557120382785797
1301,-45.19995,3.3140001,3.3262500875,3.3290002,15.00009999999996,28.0,28.0,28.0,99.24333066666665,6.3969675451517105,5.8355912566185,6.557120382785797
1302,-47.099854,3.3140001,3.3267501250000002,3.3300002,16.000100000000295,28.0,28.0,28.0,99.24332933333332,6.3969675451517105,5.8355912566185,6.557120382785797
1303,-43.19995,3.3160002,3.327375125,3.3300002,14.000000000000234,28.0,28.0,28.0,99.24666333333332,6.3969675451517105,5.8355912566185,6.557120382785797
1304,-44.69995,3.315,3.3268750750000002,3.3300002,15.000200000000241,28.0,28.0,28.0,99.24999666666666,6.3969675451517105,5.8355912566185,6.557120382785797
1305,-42.0,3.315,3.327250125,3.3300002,15.000200000000241,28.0,28.0,28.0,99.24999666666666,6.3969675451517105,5.8355912566185,6.557120382785797
1306,-42.5,3.315,3.32750015,3.3300002,15.000200000000241,28.0,28.0,28.0,99.25333,6.3969675451517105,5.8355912566185,6.557120382785797
1307,-43.30005,3.315,3.3271251,3.3300002,15.000200000000241,28.0,28.0,28.0,99.25666433333332,6.3969675451517105,5.8355912566185,6.557120382785797
1308,-42.80005,3.3160002,3.327625125,3.331,14.999800000000008,28.0,28.0,28.0,99.25999866666666,6.3969675451517105,5.8355912566185,6.557120382785797
1309,-43.899902,3.315,3.327375125,3.3300002,15.000200000000241,28.0,28.0,28.0,99.263333,6.3969675451517105,5.8355912566185,6.557120382785797
1310,-46.099854,3.3160002,3.3280001500000003,3.331,14.999800000000008,28.0,28.0,28.0,99.269999,6.564528122544289,5.993656814098358,6.704981625080109
1311,-43.599854,3.3170002,3.3283751,3.331,13.999800000000118,28.0,28.0,28.0,99.269998,6.564528122544289,5.993656814098358,6.704981625080109
1312,-45.69995,3.3170002,3.3287501374999997,3.3320003,15.00009999999996,28.0,28.0,28.0,99.26999833333333,6.564528122544289,5.993656814098358,6.704981625080109
1313,-47.099854,3.3170002,3.3288751375,3.3320003,15.00009999999996,28.0,28.0,28.0,99.27333133333333,6.564528122544289,5.993656814098358,6.704981625080109
1314,-44.69995,3.3170002,3.32837515,3.331,13.999800000000118,28.0,28.0,28.0,99.27999866666666,6.564528122544289,5.993656814098358,6.704981625080109
1315,-43.099854,3.3170002,3.328625125,3.331,13.999800000000118,28.0,28.0,28.0,99.28333266666667,6.564528122544289,5.993656814098358,6.704981625080109
1316,-43.19995,3.3170002,3.3287500999999997,3.331,13.999800000000118,28.0,28.0,28.0,99.28666433333335,6.564528122544289,5.993656814098358,6.704981625080109
1317,-44.099854,3.318,3.3293751625,3.3320003,14.000299999999744,28.0,28.0,28.0,99.28999833333334,6.564528122544289,5.993656814098358,6.704981625080109
1318,-42.5,3.318,3.3293751625,3.3320003,14.000299999999744,28.0,28.0,28.0,99.296664,6.564528122544289,5.993656814098358,6.704981625080109
1319,-42.899902,3.3170002,3.3293751875,3.3320003,15.00009999999996,28.0,28.0,28.0,99.29666333333333,6.564528122544289,5.993656814098358,6.704981625080109
1320,-40.80005,3.318,3.3295001,3.3320003,14.000299999999744,28.0,28.0,28.0,99.29999700000002,6.564528122544289,5.993656814098358,6.704981625080109
1321,-43.0,3.318,3.32912505,3.331,12.9999999999999,28.0,28.0,28.0,99.30333066666667,6.564528122544289,5.993656814098358,6.704981625080109
1322,-46.19995,3.3190002,3.3298751500000003,3.3330002,13.99999999999979,28.0,28.0,28.0,99.30666333333333,6.564528122544289,5.993656814098358,6.704981625080109
1323,-43.899902,3.318,3.3296251375000003,3.3320003,14.000299999999744,28.0,28.0,28.0,99.30999600000001,6.564528122544289,5.993656814098358,6.704981625080109
1324,-46.0,3.3190002,3.3298751500000003,3.3330002,13.99999999999979,28.0,28.0,28.0,99.31332866666666,6.564528122544289,5.993656814098358,6.704981625080109
1325,-43.80005,3.3190002,3.3297501625000003,3.3320003,13.000099999999737,28.0,28.0,28.0,99.31666300000002,6.564528122544289,5.993656814098358,6.704981625080109
1326,-46.19995,3.3190002,3.3301251625,3.3330002,13.99999999999979,28.0,28.0,28.0,99.31999733333333,6.564528122544289,5.993656814098358,6.704981625080109
1327,-46.5,3.3190002,3.3300001875000005,3.3330002,13.99999999999979,28.0,28.0,28.0,99.32666433333334,6.564528122544289,5.993656814098358,6.704981625080109
1328,-44.399902,3.3190002,3.330500225,3.3330002,13.99999999999979,28.0,28.0,28.0,99.33333133333333,6.564528122544289,5.993656814098358,6.704981625080109
1329,-46.899902,3.3200002,3.3307502125,3.3330002,12.9999999999999,28.0,28.0,28.0,99.33666566666668,6.564528122544289,5.993656814098358,6.704981625080109
1330,-45.80005,3.3200002,3.33087525,3.3330002,12.9999999999999,28.0,28.0,28.0,99.33999900000002,6.523232534527779,5.976103246212006,6.646238267421722
1331,-46.099854,3.3200002,3.33037515,3.3330002,12.9999999999999,28.0,28.0,28.0,99.346666,6.523232534527779,5.976103246212006,6.646238267421722
1332,-44.30005,3.3200002,3.3307502125,3.3330002,12.9999999999999,28.0,28.0,28.0,99.35333366666667,6.523232534527779,5.976103246212006,6.646238267421722
1333,-43.19995,3.3200002,3.3308752,3.3330002,12.9999999999999,28.0,28.0,28.0,99.353334,6.523232534527779,5.976103246212006,6.646238267421722
1334,-46.599854,3.321,3.3313751125000004,3.334,12.9999999999999,28.0,28.0,28.0,99.36000166666668,6.523232534527779,5.976103246212006,6.646238267421722
1335,-46.099854,3.321,3.3308751875000002,3.3330002,12.000199999999683,28.0,28.0,28.0,99.36666933333332,6.523232534527779,5.976103246212006,6.646238267421722
1336,-45.0,3.3220003,3.3317501625,3.334,11.999700000000058,28.0,28.0,28.0,99.373337,6.523232534527779,5.976103246212006,6.646238267421722
1337,-42.19995,3.321,3.3313751750000007,3.334,12.9999999999999,28.0,28.0,28.0,99.37667133333335,6.523232534527779,5.976103246212006,6.646238267421722
1338,-42.099854,3.321,3.3312502000000004,3.3330002,12.000199999999683,28.0,28.0,28.0,99.38000566666666,6.523232534527779,5.976103246212006,6.646238267421722
1339,-43.30005,3.3220003,3.3317501750000003,3.334,11.999700000000058,28.0,28.0,28.0,99.38334,6.523232534527779,5.976103246212006,6.646238267421722
1340,-42.5,3.321,3.3313751750000002,3.334,12.9999999999999,28.0,28.0,28.0,99.386673,6.523232534527779,5.976103246212006,6.646238267421722
1341,-43.5,3.3220003,3.3317501750000003,3.334,11.999700000000058,28.0,28.0,28.0,99.39000600000001,6.523232534527779,5.976103246212006,6.646238267421722
1342,-43.399902,3.3220003,3.3321251,3.334,11.999700000000058,28.0,28.0,28.0,99.39333900000001,6.523232534527779,5.976103246212006,6.646238267421722
1343,-41.5,3.3220003,3.3320001375,3.334,11.999700000000058,28.0,28.0,28.0,99.39333933333334,6.523232534527779,5.976103246212006,6.646238267421722
1344,-42.899902,3.3220003,3.332000125,3.334,11.999700000000058,28.0,28.0,28.0,99.36333766666667,6.523232534527779,5.976103246212006,6.646238267421722
1345,-45.19995,3.3220003,3.3318751375,3.334,11.999700000000058,28.0,28.0,28.0,99.33667033333333,6.523232534527779,5.976103246212006,6.646238267421722
1346,-42.099854,3.3220003,3.3322500875,3.334,11.999700000000058,28.0,28.0,28.0,99.30333733333333,6.523232534527779,5.976103246212006,6.646238267421722
1347,-42.19995,3.3230002,3.3327502375,3.3350003,12.000099999999847,28.0,28.0,28.0,99.27333566666667,6.523232534527779,5.976103246212006,6.646238267421722
1348,-44.599854,3.3230002,3.3325001624999997,3.3350003,12.000099999999847,28.0,28.0,28.0,99.24666833333335,6.523232534527779,5.976103246212006,6.646238267421722
1349,-41.0,3.3230002,3.332750125,3.3350003,12.000099999999847,28.0,28.0,28.0,99.21666666666667,6.523232534527779,5.976103246212006,6.646238267421722
1350,-44.599854,3.3230002,3.3325001125,3.3350003,12.000099999999847,28.0,28.0,28.0,99.186665,6.814204901456833,6.355671584606171,6.9483354687690735
1351,-47.30005,3.3240001,3.3326251,3.3350003,11.000199999999793,28.0,28.125,29.0,99.15666333333334,6.814204901456833,6.355671584606171,6.9483354687690735
1352,-41.099854,3.3240001,3.3327501875,3.3350003,11.000199999999793,28.0,28.125,29.0,99.12666166666668,6.814204901456833,6.355671584606171,6.9483354687690735
1353,-43.899902,3.3240001,3.3331251375,3.3360002,12.000099999999847,28.0,28.125,29.0,99.09666,6.814204901456833,6.355671584606171,6.9483354687690735
1354,-42.30005,3.3240001,3.3327501375,3.3350003,11.000199999999793,28.0,28.125,29.0,99.06665833333335,6.814204901456833,6.355671584606171,6.9483354687690735
1355,-43.30005,3.325,3.3333751125,3.3360002,11.000199999999793,28.0,28.125,29.0,99.03332500000002,6.814204901456833,6.355671584606171,6.9483354687690735
1356,-46.099854,3.3240001,3.333250225,3.3350003,11.000199999999793,28.0,28.125,29.0,99.00332466666667,6.814204901456833,6.355671584606171,6.9483354687690735
1357,-45.30005,3.3240001,3.3331251875000003,3.3350003,11.000199999999793,28.0,28.125,29.0,98.97665833333333,6.814204901456833,6.355671584606171,6.9483354687690735
1358,-44.099854,3.3240001,3.33300015,3.3350003,11.000199999999793,28.0,28.125,29.0,98.946659,6.814204901456833,6.355671584606171,6.9483354687690735
1359,-41.899902,3.325,3.333625175,3.3360002,11.000199999999793,28.0,28.125,29.0,98.94666000000002,6.814204901456833,6.355671584606171,6.9483354687690735
1360,-46.80005,3.325,3.333750225,3.3360002,11.000199999999793,28.0,28.125,29.0,98.946661,6.814204901456833,6.355671584606171,6.9483354687690735
1361,-41.80005,3.325,3.3340001875,3.3360002,11.000199999999793,28.0,28.125,29.0,98.95332800000001,6.814204901456833,6.355671584606171,6.9483354687690735
1362,-45.69995,3.325,3.3340002,3.3370001,12.000099999999847,28.0,28.125,29.0,98.95666200000001,6.814204901456833,6.355671584606171,6.9483354687690735
1363,-44.19995,3.325,3.3338752,3.3360002,11.000199999999793,28.0,28.125,29.0,98.959996,6.814204901456833,6.355671584606171,6.9483354687690735
1364,-41.899902,3.3260002,3.3343751875,3.3360002,9.999999999999787,28.0,28.25,29.0,98.96333000000001,6.814204901456833,6.355671584606171,6.9483354687690735
1365,-46.69995,3.3260002,3.3346252125,3.3370001,10.99989999999984,28.0,28.25,29.0,98.96666400000001,6.814204901456833,6.355671584606171,6.9483354687690735
1366,-45.399902,3.3260002,3.33475015,3.3370001,10.99989999999984,28.0,28.25,29.0,98.969998,6.814204901456833,6.355671584606171,6.9483354687690735
1367,-47.19995,3.3260002,3.3346251625,3.3370001,10.99989999999984,28.0,28.25,29.0,98.973332,6.814204901456833,6.355671584606171,6.9483354687690735
1368,-42.5,3.328,3.3353750875,3.338,10.000000000000231,28.0,28.125,29.0,98.97999899999999,6.814204901456833,6.355671584606171,6.9483354687690735
1369,-44.80005,3.3260002,3.3343752375,3.3360002,9.999999999999787,28.0,28.375,29.0,98.986666,6.814204901456833,6.355671584606171,6.9483354687690735
1370,-42.19995,3.3260002,3.3343751875,3.3360002,9.999999999999787,28.0,28.375,29.0,98.99333299999999,6.781534478068352,6.509341299533844,6.969933211803436
1371,-43.099854,3.3270001,3.335000125,3.3370001,10.000000000000231,28.0,28.375,29.0,99.0,6.781534478068352,6.509341299533844,6.969933211803436
1372,-45.599854,3.3270001,3.3350001750000002,3.3370001,10.000000000000231,28.0,28.375,29.0,99.00333299999998,6.781534478068352,6.509341299533844,6.969933211803436
